USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
161100 99999 201111130855 050  23  41 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   52   27 ****** 30.47 ****** *** *** ***** ***** ***** ***** ** 
161100 99999 201111130900 050  23 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   51   26 1032.1 ***** 1031.6 *** *** ***** ***** ***** ***** ** 
161100 99999 201111130955 070  11  26 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   28 ****** 30.47 ****** *** *** ***** ***** ***** ***** ** 
161100 99999 201111131000 070  11 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   54   28 1032.5 ***** 1032.1 *** *** ***** ***** ***** ***** ** 
161100 99999 201111131055 040  15  26 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   28 ****** 30.45 ****** *** *** ***** ***** ***** ***** ** 
161100 99999 201111131100 040  15 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   55   28 1031.9 ***** 1031.5 *** *** ***** ***** ***** ***** ** 
161100 99999 201111131155 050  11  26 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   28 ****** 30.45 ****** *** *** ***** ***** ***** ***** ** 
161100 99999 201111131200 050  11 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   57   28 1031.8 ***** 1031.4 *** *** *****  0.00 ***** ***** ** 
161100 99999 201111131255 050  14  40 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   27 ****** 30.45 ****** *** *** ***** ***** ***** ***** ** 
161100 99999 201111131300 050  14 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   57   26 1031.7 ***** 1031.3 *** *** ***** ***** ***** ***** ** 
161100 99999 201111131355 060  14  25 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   27 ****** 30.45 ****** *** *** ***** ***** ***** ***** ** 
161100 99999 201111131400 060  14 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   59   27 1031.1 ***** 1030.7 *** *** ***** ***** ***** ***** ** 
161100 99999 201111131455 050  10  24 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   27 ****** 30.45 ****** *** *** ***** ***** ***** ***** ** 
161100 99999 201111131500 050  10 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   57   26 1031.0 ***** 1030.6 *** *** ***** ***** ***** ***** ** 
161100 99999 201111131555 060  14  28 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   25 ****** 30.42 ****** *** *** ***** ***** ***** ***** ** 
161100 99999 201111131600 060  14 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   54   25 1030.9 ***** 1030.5 *** *** ***** ***** ***** ***** ** 
161100 99999 201111131655 080  11  26 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   52   27 ****** 30.45 ****** *** *** ***** ***** ***** ***** ** 
161100 99999 201111131700 080  11 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   52   26 1031.0 ***** 1030.6 *** *** ***** ***** ***** ***** ** 
161100 99999 201111131755 040  17  37 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   50   25 ****** 30.42 ****** *** *** ***** ***** ***** ***** ** 
161100 99999 201111131800 040  17 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   51   25 1030.6 ***** 1030.2  59 *** ***** ***** *****  0.00 ** 
161100 99999 201111131855 080  17  39 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   25 ****** 30.42 ****** *** *** ***** ***** ***** ***** ** 
161100 99999 201111131900 080  17 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   49   25 1030.7 ***** 1030.2 *** *** ***** ***** ***** ***** ** 
161100 99999 201111131955 080  17  40 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   25 ****** 30.42 ****** *** *** ***** ***** ***** ***** ** 
161100 99999 201111132000 080  17 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   48   25 1030.6 ***** 1030.1 *** *** ***** ***** ***** ***** ** 
161100 99999 201111132055 080  17  40 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   25 ****** 30.42 ****** *** *** ***** ***** ***** ***** ** 
161100 99999 201111132100 080  17 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   48   26 1030.2 ***** 1029.7 *** *** ***** ***** ***** ***** ** 
161100 99999 201111132155 070  17  39 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   27 ****** 30.39 ****** *** *** ***** ***** ***** ***** ** 
161100 99999 201111132200 070  17 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   49   26 1029.7 ***** 1029.3 *** *** ***** ***** ***** ***** ** 
161100 99999 201111132255 070  16  36 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   25 ****** 30.39 ****** *** *** ***** ***** ***** ***** ** 
161100 99999 201111132300 070  16 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   48   25 1029.2 ***** 1028.7 *** *** ***** ***** ***** ***** ** 
161100 99999 201111132355 070  15  30 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   25 ****** 30.36 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310020 030  18 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   46 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310050 030  16 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   46 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310120 030  18 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   46 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310150 020  16 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   45 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310220 020  15 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   43 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310250 020  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   43 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310320 020  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   43 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310350 010  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   43 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310420 010  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   43 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310450 010  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   43 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310520 020  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   41 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310550 020  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   41 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310620 020  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   43 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310650 020  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   43 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310720 020  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   43 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310750 030  15 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   59   43 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310820 040  15 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   59   43 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310850 040  17 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   61   45 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310920 030  15 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   61   45 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110310950 040  15 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   61   45 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311020 040  15 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   45 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311050 040  15 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   45 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311120 050  16 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   45 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311150 030  16 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   46 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311220 040  16 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311250 040  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311320 040  10 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   46 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311350 050  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   46 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311420 050  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   46 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311450 040  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   46 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311520 050  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   46 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311550 040  10 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   46 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311620 030  10 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   45 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311650 030  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   45 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311720 040  10 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   61   45 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311750 030  13 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   61   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311820 040  11 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   59   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311850 030  10  26 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   59   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311920 030  11 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   59   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110311950 020  10 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110312020 030  10 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110312050 020   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110312120 020  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110312150 020   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110312220 010   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110312250 020  10 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110312320 030  15 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201110312350 020  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010020 020  10 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010050 030  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010120 010   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010150 020   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010220 020  10 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010250 030  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   45 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010320 030  23 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   45 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010350 030  16 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010420 030  17 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   45 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010450 030  17 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   45 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010520 040  21 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010550 030  18 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   55   45 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010620 030  18 *** 722 SCT * * *  5.0 ** ** ** ** ** ** ** ** *   57   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010650 030  16 *** 722 SCT * * *  5.0 ** ** ** ** ** ** ** ** *   55   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010720 030  18 *** 722 SCT * * *  5.0 ** ** ** ** ** ** ** ** *   57   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010750 030  17 *** 722 SCT * * *  5.0 ** ** ** ** ** ** ** ** *   57   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010820 040  16 *** 722 CLR * * *  5.0 ** ** ** ** ** ** ** ** *   57   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010850 030  19 *** 722 CLR * * *  5.0 ** ** ** ** ** ** ** ** *   59   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010920 040  21 *** 722 CLR * * *  5.0 ** ** ** ** ** ** ** ** *   59   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111010950 030  16 *** 722 CLR * * *  5.0 ** ** ** ** ** ** ** ** *   61   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011020 030  16 *** 722 CLR * * *  5.0 ** ** ** ** ** ** ** ** *   61   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011050 040  16 *** 722 CLR * * *  5.6 ** ** ** ** ** ** ** ** *   63   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011120 040  14 *** 722 CLR * * *  5.6 ** ** ** ** ** ** ** ** *   63   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011150 050  11 *** 722 CLR * * *  5.6 ** ** ** ** ** ** ** ** *   64   50 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011220 050   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011250 050  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011320 050   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011350 040   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   50 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011420 030   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   50 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011450 020   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011520 060   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011550 050   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011620 050   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011650 050  10 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011720 060  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   46 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011750 050  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011820 050  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011850 040  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011920 040  16 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111011950 040  15 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111012020 050  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111012050 030  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111012120 030  16 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111012150 040  17 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111012220 030  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111012250 030  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111012320 030  15 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111012350 030  16 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020020 040  17 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020050 040  16 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020120 040  17 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020150 040  17 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020250 040  16 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020350 040  16 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   45 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020420 040  17 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   45 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020450 040  19 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   45 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020520 040  17 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020550 040  19 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   45 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020620 040  17 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   55   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020720 040  16 *** 722 SCT * * *  4.4 ** ** ** ** ** ** ** ** *   55   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020750 040  18 ***  49 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   57   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020820 050  18 ***  49 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   57   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020850 040  17 ***  49 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   57   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020920 040  16 ***  49 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   57   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111020950 030  15 ***  49 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   59   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021020 030  15 ***  49 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   59   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021050 040  15 ***  49 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   59   46 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021120 040  16 ***  49 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   59   46 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021150 050  16 ***  44 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   59   46 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021220 040  16 ***  44 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   61   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021250 040  15 ***  44 BKN * * *  3.8 ** ** ** ** ** ** ** ** *   61   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021320 040  13 ***  44 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   61   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021350 040  14 ***  44 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   61   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021420 050  13 ***  44 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   61   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021450 050  13 ***  44 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   61   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021520 040  13 ***  44 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   61   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021550 050  13 ***  39 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   61   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021620 040  13 ***  39 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   61   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021650 040  13 ***  39 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   61   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021720 050  15 ***  39 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   59   46 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021750 040  14 ***  39 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   59   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021820 040  15 ***  39 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   61   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021850 040  14 ***  39 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   61   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021920 030  14 ***  39 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   61   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111021950 040  14 ***  39 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   59   46 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111022020 030  14 ***  49 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   59   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
161200 99999 201111022120 040  15 ***  49 BKN * * *  4.4 ** ** ** ** ** ** ** ** *   59   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
